Movto,Gpo,Clave,NumInv,AnoPrg,TpoBien,Denomin,FecAlta,DescArt,IdProv,NumFact,FecFact,Costo,IdTipAdq,IdRub,Edo,Localiz,OUT,FecBaja
23789,I,180000148,5164,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23790,I,180000148,5165,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23791,I,180000148,5166,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23792,I,180000148,5167,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23793,I,180000148,5168,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23794,I,180000148,5169,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23795,I,180000148,5170,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23796,I,180000148,5171,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23797,I,180000148,5172,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23798,I,180000148,5173,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23799,I,180000148,5174,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23800,I,180000148,5175,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23801,I,180000148,5176,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23802,I,180000148,5177,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23803,I,180000148,5178,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23804,I,180000148,5179,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23805,I,180000148,5180,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23806,I,180000148,5181,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23807,I,180000148,5182,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23808,I,180000148,5183,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23809,I,180000148,5184,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23810,I,180000148,5185,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23811,I,180000148,5186,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23812,I,180000148,5187,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23813,I,180000148,5188,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23814,I,180000148,5189,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23815,I,180000148,5190,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23816,I,180000148,5191,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23817,I,180000148,5192,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23818,I,180000148,5193,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23819,I,180000148,5194,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23820,I,180000148,5195,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23821,I,180000148,5196,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23822,I,180000148,5197,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23823,I,180000148,5198,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23824,I,180000148,5199,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23825,I,180000148,5200,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23826,I,180000148,5201,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23827,I,180000148,5202,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23828,I,180000148,5203,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23829,I,180000148,5204,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23830,I,180000148,5205,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23831,I,180000148,5206,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23832,I,180000148,5207,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23833,I,180000148,5208,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23834,I,180000148,5209,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23835,I,180000148,5210,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23836,I,180000148,5211,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23837,I,180000148,5212,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23838,I,180000148,5213,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23839,I,180000148,5214,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23840,I,180000148,5215,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23841,I,180000148,5216,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23842,I,180000148,5217,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23843,I,180000148,5218,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23844,I,180000148,5219,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23845,I,180000148,5220,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23846,I,180000148,5221,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23847,I,180000148,5222,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23848,I,180000148,5223,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23849,I,180000148,5224,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23850,I,180000148,5225,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23851,I,180000148,5226,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23852,I,180000148,5227,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23853,I,180000148,5228,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23854,I,180000148,5229,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23855,I,180000148,5230,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23856,I,180000148,5231,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23857,I,180000148,5232,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23858,I,180000148,5233,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23859,I,180000148,5234,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23860,I,180000148,5235,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23861,I,180000148,5236,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23862,I,180000148,5237,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23863,I,180000148,5238,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23864,I,180000148,5239,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23865,I,180000148,5240,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23866,I,180000148,5241,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23867,I,180000148,5242,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23868,I,180000148,5243,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23869,I,180000148,5244,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23870,I,180000148,5245,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23871,I,180000148,5246,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23872,I,180000148,5247,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23873,I,180000148,5248,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23874,I,180000148,5249,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23875,I,180000148,5250,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23876,I,180000148,5251,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23877,I,180000148,5252,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23878,I,180000148,5253,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23879,I,180000148,5254,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23880,I,180000148,5255,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23881,I,180000148,5256,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
23882,I,180000148,5257,2014,F,NO-BREAK,2014-12-04,"NO-BREAK.- MARCA COMPLET, MODELO MT605 CON CAPACIDAD DE 0.5 KVA/300 WATTS, NÚMERO DE SERIE: 15EE011381",650,IO4301,04/12/2014,"1,032.40",OF,EP,1. BUENO,S,0,
